id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
17332443,Lower East Side,Private room,2,1,1,99,3,30,2,100,9,9
228517,Chinatown,Private room,2,1,1,110,5,353,56,90,9,9
19905519,Hell's Kitchen,Entire home/apt,3,1,1,400,2,193,12,93,9,9
654612,Hell's Kitchen,Entire home/apt,2,1,1,160,2,32,81,92,9,9
27986129,Hell's Kitchen,Entire home/apt,2,1,1,199,1,13,18,100,10,10
13388210,Hell's Kitchen,Entire home/apt,2,1,0,117,30,45,9,93,10,9
34153345,Hell's Kitchen,Entire home/apt,3,1,1,239,2,323,0,,,
25236926,Hell's Kitchen,Entire home/apt,2,1,0,199,3,339,4,100,10,10
28157928,Hell's Kitchen,Entire home/apt,4,1,2,400,2,185,5,92,10,10
28839183,Hell's Kitchen,Entire home/apt,3,1,1,250,3,36,15,97,9,10
1935109,Lower East Side,Entire home/apt,3,1,1,249,1,229,219,93,10,9
20780688,Hell's Kitchen,Entire home/apt,2,1,0,135,1,8,54,87,9,9
28240688,Hell's Kitchen,Entire home/apt,5,2,2,265,30,365,0,,,
16273143,Hell's Kitchen,Entire home/apt,4,1,2,250,3,317,27,93,10,9
5454050,Hell's Kitchen,Entire home/apt,4,1,1,185,30,334,15,88,9,9
30295881,Chinatown,Private room,1,1,1,100,3,88,1,,,
19385595,Hell's Kitchen,Entire home/apt,10,1,3,399,2,320,47,84,9,8
27520341,Chinatown,Private room,1,1.5,1,130,4,337,0,,,
27508843,Hell's Kitchen,Entire home/apt,6,2,3,229,3,4,26,96,10,10
5372526,Lower East Side,Private room,1,1,1,71,10,107,54,96,10,10
33075770,Lower East Side,Private room,1,1,1,95,5,112,2,100,10,10
3627106,Hell's Kitchen,Entire home/apt,5,1,1,199,5,42,39,96,10,9
25328081,Little Italy,Private room,3,1,1,110,1,346,34,83,9,8
5050664,Chinatown,Private room,2,1,1,80,3,186,145,96,10,10
28687609,Two Bridges,Entire home/apt,2,1,1,135,1,7,4,93,10,10
23611312,Two Bridges,Entire home/apt,2,1,1,300,2,87,21,92,9,9
30823817,Hell's Kitchen,Private room,2,1,1,99,1,263,23,88,9,9
13135822,Hell's Kitchen,Private room,2,1,1,75,4,139,136,94,10,10
28510491,Hell's Kitchen,Private room,1,1,1,200,3,270,7,100,10,10
34176229,Hell's Kitchen,Private room,2,1.5,1,200,2,0,0,,,
30953508,Financial District,Entire home/apt,5,1,0,223,2,70,9,84,9,9
24591995,Lower East Side,Shared room,1,1.5,1,35,14,340,0,,,
1971239,Crown Heights,Entire home/apt,5,1,3,125,30,202,24,96,10,9
33406188,Financial District,Private room,2,1,0,169,7,337,1,100,10,10
15720449,Financial District,Private room,2,1,1,90,4,270,60,95,10,10
30761890,Midtown,Entire home/apt,3,1,1,215,30,356,0,,,
28085491,Lower East Side,Entire home/apt,3,1,1,185,1,168,36,89,10,9
2150818,West Village,Entire home/apt,3,1,1,140,30,259,23,87,9,9
16160621,West Village,Entire home/apt,2,1,1,800,5,88,0,,,
30393443,West Village,Entire home/apt,10,1,3,453,1,196,5,96,10,10
32492664,Nolita,Entire home/apt,4,1,2,174,30,337,0,,,
3212765,Midtown,Private room,2,1,1,125,7,262,16,100,10,10
32087494,West Village,Entire home/apt,3,1,1,250,1,32,2,90,10,9
28439263,Crown Heights,Entire home/apt,16,6,10,785,3,212,0,,,
4775742,Midtown,Entire home/apt,3,1,1,169,29,365,1,80,10,8
17435782,Midtown,Private room,4,1,1,300,2,184,2,100,10,10
32379755,Nolita,Entire home/apt,6,1,3,200,30,245,0,,,
1279234,Crown Heights,Entire home/apt,4,1,1,150,50,267,4,95,10,9
32447993,Greenwich Village,Private room,2,1,1,110,1,7,8,100,10,10
30035069,Lower East Side,Entire home/apt,6,1,2,220,5,205,22,93,9,9
31950840,Kips Bay,Entire home/apt,6,1,2,276,2,314,5,72,8,8
25342124,Hell's Kitchen,Private room,2,1,1,85,1,5,106,97,10,10
30353567,Hell's Kitchen,Private room,2,1,1,180,1,161,2,100,10,10
31264174,Hell's Kitchen,Private room,2,1,1,115,1,302,3,90,6,9
31352270,NoHo,Entire home/apt,6,2,2,525,6,118,1,80,10,8
31055254,Midtown,Entire home/apt,2,1,0,100,1,365,0,,,
18201247,East Village,Entire home/apt,5,1,2,285,30,364,0,,,
11909308,SoHo,Entire home/apt,2,1,0,290,2,155,64,99,10,10
22586044,Midtown,Entire home/apt,2,1,0,180,5,349,6,95,10,10
34025113,SoHo,Entire home/apt,3,1,1,194,1,84,0,,,
2447298,SoHo,Entire home/apt,2,2,1,700,5,83,0,,,
6883404,Chelsea,Entire home/apt,2,1,0,295,1,230,14,97,10,10
14015822,East Flatbush,Private room,1,1,1,45,27,71,6,100,10,9
30552680,SoHo,Entire home/apt,4,2,2,950,4,82,1,100,10,10
33374163,Gramercy,Shared room,1,1,1,101,1,57,2,100,8,10
32310285,Nolita,Private room,1,1,1,75,3,110,4,95,10,10
1586935,Gramercy,Entire home/apt,2,1,1,250,365,365,0,,,
27390867,Kips Bay,Entire home/apt,2,1,0,185,30,364,0,,,
31284642,Flatiron District,Entire home/apt,4,1,0,150,2,81,20,87,10,9
25166331,Theater District,Entire home/apt,2,1,1,337,4,83,0,,,
17752493,Chelsea,Private room,2,1,1,89,2,47,2,80,10,9
27225888,Gramercy,Entire home/apt,2,1,0,130,15,16,0,,,
21803004,Theater District,Private room,1,1,1,99,3,89,37,95,10,9
14532520,Bedford-Stuyvesant,Private room,2,1,1,45,3,195,5,92,9,10
21175996,Washington Heights,Entire home/apt,6,1,2,130,2,79,85,93,9,9
29127425,Bedford-Stuyvesant,Private room,2,1,1,60,1,19,7,100,10,9
25265984,Washington Heights,Private room,2,1.5,1,55,20,90,6,90,10,8
16285996,Bedford-Stuyvesant,Entire home/apt,2,1,0,110,2,51,83,97,10,10
31178588,Washington Heights,Private room,2,1,1,100,1,362,8,86,8,8
7087255,Windsor Terrace,Entire home/apt,7,2.5,3,267,2,128,14,95,10,10
29760452,Bedford-Stuyvesant,Private room,2,1,1,85,1,50,1,100,10,8
27079267,Bedford-Stuyvesant,Private room,3,4,1,70,2,327,23,86,9,9
29216716,Bedford-Stuyvesant,Private room,2,1,1,55,5,265,2,60,7,6
24086562,Harlem,Private room,3,1,2,85,2,81,28,99,10,10
30229561,Harlem,Private room,2,1,1,44,1,38,9,93,9,9
32128935,Bushwick,Private room,1,1,0,55,1,67,11,100,10,10
34078095,Bushwick,Private room,1,1,1,55,1,48,0,,,
18314974,Upper East Side,Entire home/apt,5,1,2,200,30,365,20,77,8,8
26734536,Bedford-Stuyvesant,Private room,3,2,1,65,2,346,21,84,9,8
7399036,Upper West Side,Entire home/apt,1,1,1,120,30,304,2,100,10,8
11735378,Bushwick,Private room,1,2,4,80,5,266,7,100,10,10
23462813,Windsor Terrace,Entire home/apt,8,2,3,250,2,58,75,100,10,10
30315498,Prospect Heights,Entire home/apt,4,1,2,95,30,154,1,,,
30439372,Upper East Side,Entire home/apt,6,2,2,300,3,100,13,86,10,9
24713329,Prospect-Lefferts Gardens,Entire home/apt,3,1,1,78,3,57,45,86,9,9
21184304,Upper East Side,Entire home/apt,2,1,1,169,30,365,0,,,
4549930,Upper East Side,Entire home/apt,3,1,1,150,3,278,73,93,10,9
312429,Prospect Heights,Private room,1,1,1,100,2,78,58,97,10,10
2872353,Upper East Side,Entire home/apt,2,1,1,118,30,335,2,100,10,8
15249063,Upper East Side,Entire home/apt,5,1,2,375,1,122,15,100,10,9
16709467,Bedford-Stuyvesant,Entire home/apt,4,1,2,206,2,156,9,98,10,9
29939528,Bedford-Stuyvesant,Entire home/apt,4,1,2,99,30,185,0,,,
26641779,Bedford-Stuyvesant,Entire home/apt,4,1,2,148,2,134,26,100,10,10
7498074,Upper East Side,Entire home/apt,2,1,1,110,30,337,4,100,10,9
18874640,Upper East Side,Entire home/apt,3,1,2,148,30,266,1,100,10,10
18823971,Upper East Side,Entire home/apt,2,1,1,118,30,365,3,93,9,8
25798699,Upper West Side,Entire home/apt,2,1,0,160,3,18,10,93,10,10
1213745,Upper West Side,Entire home/apt,2,1,1,175,8,276,3,100,10,10
5013556,Crown Heights,Entire home/apt,2,1,1,148,7,173,52,96,10,9
13674338,Upper East Side,Entire home/apt,4,1,2,133,30,61,10,100,10,9
29817967,Upper East Side,Entire home/apt,4,1,2,190,40,122,1,80,10,10
22161395,Bedford-Stuyvesant,Private room,2,1,1,68,1,46,77,98,10,10
12421102,Crown Heights,Entire home/apt,3,1,1,150,1,123,1,100,10,10
240800,Prospect Heights,Private room,1,1,1,55,1,300,138,97,10,10
19803462,Upper East Side,Entire home/apt,2,1,1,123,3,3,23,93,9,9
33988359,Chelsea,Entire home/apt,6,1,2,600,1,28,0,,,
30011365,Upper East Side,Entire home/apt,4,1,1,150,31,346,0,,,
30010324,Upper East Side,Entire home/apt,4,1,1,150,31,347,4,95,10,9
30005374,Upper East Side,Entire home/apt,4,1,1,150,31,346,1,60,4,8
7843604,Harlem,Entire home/apt,4,1,1,100,2,171,183,98,10,10
4616700,Fort Greene,Entire home/apt,4,1,2,180,4,191,20,97,10,10
24856020,Bedford-Stuyvesant,Entire home/apt,16,2,4,600,1,332,21,100,10,10
4666584,Harlem,Entire home/apt,8,2,2,275,3,225,39,93,10,9
29978942,Bedford-Stuyvesant,Private room,2,1,1,50,7,55,1,100,10,10
10340705,Harlem,Private room,2,1,1,80,1,340,25,99,10,10
382523,Harlem,Private room,3,1,1,160,2,352,10,95,9,9
20650006,Bedford-Stuyvesant,Private room,2,1,1,65,3,127,13,94,10,9
21700026,Clinton Hill,Private room,2,2,1,188,7,83,1,,,
13812310,Bushwick,Entire home/apt,3,1,1,129,2,50,37,91,10,9
34305767,Bedford-Stuyvesant,Private room,6,1,3,63,1,1,0,,,
15648993,Bedford-Stuyvesant,Entire home/apt,4,1,1,119,2,24,145,99,10,10
32364475,Theater District,Private room,3,1,1,115,1,41,17,94,9,9
21972082,Lower East Side,Shared room,1,1.5,1,35,14,341,3,60,7,5
29704561,Lower East Side,Entire home/apt,3,1,1,350,2,332,3,100,10,10
26250185,Financial District,Entire home/apt,2,1,0,219,1,12,28,98,10,10
10243497,Hell's Kitchen,Private room,2,1,1,99,4,92,28,92,10,10
31432189,Financial District,Entire home/apt,2,1,0,219,1,343,4,100,10,10
21628183,Lower East Side,Shared room,1,1.5,1,33,100,341,2,90,9,9
20404542,Hell's Kitchen,Entire home/apt,6,2,2,338,30,237,36,95,10,9
22001385,Two Bridges,Private room,1,1,1,85,7,278,2,90,9,9
15590617,Hell's Kitchen,Entire home/apt,3,1,1,155,30,260,9,89,10,9
552141,Lower East Side,Entire home/apt,3,1,1,300,1,162,38,89,9,9
11521447,Chinatown,Entire home/apt,4,1,1,199,3,46,87,95,10,9
30387445,Hell's Kitchen,Entire home/apt,2,1,1,296,30,326,0,,,
23934923,Hell's Kitchen,Entire home/apt,3,1,1,175,30,253,0,,,
20913,Williamsburg,Entire home/apt,2,1,1,100,5,0,168,81,9,8
16148973,East Village,Entire home/apt,3,1,0,220,6,9,43,96,10,9
34309557,East Village,Entire home/apt,2,1,1,294,30,359,0,,,
327521,East Village,Entire home/apt,2,1,0,150,5,0,1,80,10,10
2271504,Clinton Hill,Entire home/apt,7,2,3,,1,0,0,,,
2282085,Williamsburg,Entire home/apt,6,2,2,500,1,0,0,,,
2635794,Williamsburg,Entire home/apt,1,1,1,200,1,0,2,100,10,10
2722391,Williamsburg,Private room,1,2,1,70,7,0,0,,,
2739577,Long Island City,Entire home/apt,2,1,1,225,1,0,1,97,10,10
2305025,Bushwick,Private room,2,1,1,49,28,16,4,100,10,9
2493039,Chelsea,Private room,2,2,1,119,2,0,32,97,10,10
3245000,Greenpoint,Entire home/apt,4,1,0,149,1,0,2,100,10,10
3272552,Williamsburg,Entire home/apt,4,2,2,245,3,0,18,99,10,10
2521670,Crown Heights,Entire home/apt,2,1,0,60,1,0,2,100,10,8
3629580,East Harlem,Private room,1,1,1,55,1,0,3,100,10,10
4762718,Upper West Side,Entire home/apt,2,1,1,250,5,0,0,,,
3717689,Bedford-Stuyvesant,Entire home/apt,2,1,0,85,7,0,2,100,10,10
3411380,Clinton Hill,Entire home/apt,3,1,0,105,2,1,32,91,9,9
3453488,Williamsburg,Entire home/apt,4,1,1,200,30,0,0,,,
3554599,Greenpoint,Private room,1,1,1,80,3,0,0,,,
4830158,Clinton Hill,Entire home/apt,4,1,1,99,5,0,0,,,
4454400,Upper East Side,Entire home/apt,2,1,1,250,2,0,0,,,
3177630,Upper East Side,Entire home/apt,2,1,0,175,3,0,6,97,10,10
4907749,Crown Heights,Private room,2,1,1,75,1,0,0,,,
3841048,Lower East Side,Entire home/apt,4,1,2,150,1,0,8,91,10,9
4678742,Greenwich Village,Entire home/apt,4,1,2,600,1,0,0,,,
4791542,Bedford-Stuyvesant,Private room,1,1,1,42,7,0,0,,,
4822822,Financial District,Private room,2,1,1,86,4,0,2,100,10,10
4817208,East Harlem,Entire home/apt,2,1,0,90,5,0,2,90,10,9
4520449,Midwood,Private room,2,1,1,100,1,0,0,,,
5149368,Financial District,Private room,2,1,1,170,1,0,0,,,
4539906,Hell's Kitchen,Entire home/apt,3,1,1,205,2,0,0,,,
4695408,Washington Heights,Private room,2,1,1,60,1,0,3,90,10,9
4726749,Harlem,Private room,1,1,1,75,1,0,0,,,
5211090,Kips Bay,Entire home/apt,2,1,1,225,2,0,2,100,10,10
5046190,Upper East Side,Private room,1,1,1,80,1,0,0,,,
5069145,Bushwick,Private room,2,2,1,50,1,0,0,,,
4227018,Williamsburg,Shared room,2,1,1,150,1,0,0,,,
4982969,Prospect-Lefferts Gardens,Private room,1,1,1,45,1,0,0,,,
4977744,Lower East Side,Entire home/apt,4,1,1,200,1,0,1,100,10,10
5821886,Williamsburg,Entire home/apt,2,1,1,210,1,0,3,87,10,9
5672288,Williamsburg,Entire home/apt,3,1,1,100,3,0,1,100,10,8
5672471,Bedford-Stuyvesant,Private room,2,1,1,65,1,0,0,,,
6246681,Williamsburg,Entire home/apt,2,1,1,190,2,0,1,80,8,6
6375331,East Village,Entire home/apt,2,1,1,130,3,0,26,73,8,7
5943770,Upper West Side,Private room,1,2,1,60,7,0,1,,,
5335792,East Village,Private room,2,1,1,100,2,0,0,,,
4854552,Stuyvesant Town,Private room,1,1,1,600,1,0,0,,,
6357527,Upper West Side,Entire home/apt,1,1,0,130,2,0,3,73,7,7
6168663,Harlem,Private room,2,1,1,79,5,0,2,70,8,7
6452138,Midtown,Private room,2,1,1,125,1,0,0,,,
6349524,East Village,Private room,2,1,1,110,4,0,0,,,
6948161,Chelsea,Entire home/apt,2,1,0,250,1,0,0,,,
7094462,Greenpoint,Entire home/apt,2,1,1,120,2,0,6,97,10,9
6402712,Astoria,Private room,1,1,1,50,1,0,1,100,10,10
6006661,Jackson Heights,Entire home/apt,2,1,0,90,7,0,2,100,10,9
7560918,Williamsburg,Entire home/apt,2,1,0,120,1,0,0,,,
6847053,Morningside Heights,Private room,1,1,1,82,1,0,0,,,
6851700,Carroll Gardens,Private room,2,1,1,40,1,0,0,,,
7193201,East Village,Private room,2,1,1,99,1,0,4,100,10,10
7322088,Rego Park,Private room,3,1,1,39,1,0,2,90,10,10
7417520,East Village,Entire home/apt,5,1,2,250,3,0,21,93,10,9
7451145,Bedford-Stuyvesant,Entire home/apt,4,1,2,150,1,0,1,100,8,8
7616651,Williamsburg,Private room,1,1,1,60,1,0,1,80,10,10
6763899,Harlem,Private room,2,1,1,60,1,0,5,96,10,10
6968737,South Slope,Entire home/apt,4,1,2,224,4,0,1,100,10,8
7386558,East Village,Entire home/apt,2,1,1,175,1,0,9,95,10,10
7397237,Bedford-Stuyvesant,Entire home/apt,2,1,1,100,7,0,2,100,10,10
7410868,Lower East Side,Entire home/apt,2,1,1,120,4,0,3,93,9,9
7048195,Flatbush,Private room,2,1,1,50,3,0,0,,,
9115251,Midtown,Private room,1,1,1,86,1,0,3,67,7,7
8411226,Harlem,Private room,1,1,1,50,2,0,0,,,
8427028,Hell's Kitchen,Private room,2,2,1,130,1,0,1,100,10,10
7696843,Williamsburg,Private room,2,1,1,60,3,0,1,100,10,8
7707191,Upper East Side,Private room,1,1,1,80,1,0,2,60,8,8
7801023,Prospect-Lefferts Gardens,Private room,2,2,1,35,1,0,0,,,
7802198,Upper East Side,Entire home/apt,3,1,2,150,1,0,0,,,
7637101,Morningside Heights,Private room,2,1,1,150,1,0,0,,,
7664062,Crown Heights,Private room,2,1,1,75,1,0,0,,,
7664594,Sunset Park,Private room,2,1,1,60,1,0,0,,,
7331850,Long Island City,Private room,1,1,1,70,5,0,0,,,
7632166,Bedford-Stuyvesant,Private room,2,1,1,40,3,0,3,100,10,9
7603075,Flatbush,Private room,2,1,1,65,1,0,0,,,
8173563,Bushwick,Private room,2,1,1,45,2,0,7,80,9,9
9014126,East Village,Private room,2,1,1,89,1,0,0,,,
7938424,Carroll Gardens,Entire home/apt,2,1,1,110,1,0,2,90,8,8
8014315,Bushwick,Private room,1,1,1,50,1,0,1,100,10,10
9315478,West Village,Entire home/apt,1,1,0,200,1,0,0,,,
9332926,Washington Heights,Private room,1,1,1,110,1,0,1,100,10,10
8293802,East Village,Entire home/apt,3,1,1,149,2,0,1,100,10,10
9237857,Midtown,Entire home/apt,4,2,1,300,3,0,3,100,10,10
8829421,Lower East Side,Entire home/apt,6,2,2,699,6,0,0,,,
9362788,Battery Park City,Entire home/apt,7,2,2,450,1,0,0,,,
9393314,Hell's Kitchen,Private room,2,1,1,105,5,0,0,,,
8566656,Harlem,Entire home/apt,3,1,1,131,1,0,0,,,
9813364,Harlem,Private room,1,1,1,60,3,0,0,,,
9818465,Morningside Heights,Entire home/apt,2,1,1,125,6,0,5,100,10,10
9026474,Upper West Side,Entire home/apt,2,1,1,125,1,0,0,,,
9248239,Williamsburg,Private room,2,1,1,75,1,0,2,70,9,8
9820968,Hell's Kitchen,Entire home/apt,3,1,1,200,2,0,1,100,10,10
8648134,Bedford-Stuyvesant,Entire home/apt,2,1,1,130,7,0,2,100,10,10
8663831,Long Island City,Private room,2,1,1,90,3,0,1,80,8,8
9496213,Williamsburg,Private room,2,1,1,46,1,0,2,70,7,7
9495238,Washington Heights,Entire home/apt,2,1,1,95,5,0,2,100,9,10
8496270,Hell's Kitchen,Entire home/apt,2,1,0,500,1,0,0,,,
8532128,Upper East Side,Entire home/apt,2,1,1,120,1,0,0,,,
9425524,Prospect-Lefferts Gardens,Private room,2,1,1,42,1,0,1,100,10,10
9426418,Williamsburg,Entire home/apt,2,1,1,100,4,0,0,,,
9746225,SoHo,Entire home/apt,2,1,1,250,4,0,0,,,
9563529,Inwood,Private room,2,1,1,90,1,0,0,,,
9575809,Bedford-Stuyvesant,Entire home/apt,2,1,1,70,1,0,0,,,
9609825,Chelsea,Entire home/apt,2,1,1,199,4,0,15,93,10,9
9612260,Carroll Gardens,Entire home/apt,2,1,1,110,5,0,1,80,8,8
9934510,Bedford-Stuyvesant,Private room,1,1,1,40,2,0,0,,,
9940253,Roosevelt Island,Private room,2,1,1,79,2,0,3,80,7,8
9631959,Morningside Heights,Private room,2,1,1,50,1,0,1,100,10,10
9922753,South Slope,Private room,1,1,1,45,1,0,1,60,6,6
9775397,Midtown,Entire home/apt,2,1,1,,1,0,0,,,
9685114,Fort Greene,Entire home/apt,2,2,2,450,1,0,0,,,
10023653,Bedford-Stuyvesant,Private room,1,1,1,30,1,0,0,,,
9843634,Greenpoint,Entire home/apt,2,1,1,80,3,0,2,90,9,9
9853884,Morningside Heights,Private room,1,1,1,45,15,0,0,,,
10342448,Hell's Kitchen,Entire home/apt,2,1,1,135,1,0,3,100,10,10
10054892,Williamsburg,Entire home/apt,4,1,2,170,1,0,1,100,10,10
10070350,Upper West Side,Entire home/apt,2,1,0,125,9,0,0,,,
10099859,Jackson Heights,Entire home/apt,2,1,1,139,1,0,0,,,
10101148,Sunnyside,Private room,1,1,1,69,1,0,0,,,
9679058,Williamsburg,Private room,2,1,1,90,3,0,28,98,10,10
9756236,Upper East Side,Entire home/apt,2,1,1,200,1,0,0,,,
9918524,Morningside Heights,Private room,2,1,1,55,21,0,0,,,
10244876,Harlem,Private room,2,1,1,200,2,0,0,,,
10233048,Hell's Kitchen,Private room,2,1,1,295,1,0,0,,,
11359913,Gramercy,Entire home/apt,8,4.5,4,,2,0,0,,,
11341650,Bushwick,Private room,1,1,1,75,1,0,0,,,
9992903,Williamsburg,Entire home/apt,2,1,0,115,4,0,38,87,9,9
9997006,Ditmars Steinway,Private room,1,1,1,70,1,0,0,,,
9996830,Morningside Heights,Entire home/apt,2,1,1,89,1,0,3,100,10,10
9997980,Nolita,Private room,1,1.5,2,59,60,0,6,100,10,10
9999351,Upper East Side,Entire home/apt,4,1,2,170,2,0,33,95,10,10
10010250,Lower East Side,Private room,2,1,1,80,3,0,1,100,8,10
16798165,Bay Ridge,Entire home/apt,5,1,1,100,2,189,97,97,10,10
33117486,Woodlawn,Private room,5,1,2,35,2,63,4,100,10,10
18535402,Bayside,Private room,2,1,1,38,1,314,79,96,10,9
28433202,Wakefield,Private room,1,1,1,37,1,351,5,96,10,9
4795390,Williamsbridge,Private room,1,1.5,1,43,14,338,14,94,9,9
27402384,Randall Manor,Entire home/apt,2,1,0,67,2,136,34,97,10,10
5803068,Williamsbridge,Private room,1,1.5,1,45,14,337,27,96,10,10
7148121,Bayside,Private room,3,2,1,99,1,333,3,53,6,6
26331103,West Brighton,Private room,1,1,1,32,33,304,0,,,
23076745,Richmond Hill,Private room,2,1,1,65,3,76,1,80,8,8
33544433,Flushing,Entire home/apt,4,1,1,85,1,154,0,,,
23650568,Bayside,Entire home/apt,8,1,2,200,2,87,40,97,10,9
20185442,Bay Ridge,Shared room,1,1,1,225,3,87,1,100,10,10
15470951,Fort Hamilton,Shared room,1,1,1,40,1,76,22,100,10,10
21104475,East Elmhurst,Private room,3,1,1,45,1,166,199,98,10,10
16324411,East Elmhurst,Private room,3,1,1,45,1,143,239,93,10,10
13222140,Tompkinsville,Private room,2,1,1,72,2,171,25,97,10,10
16776959,Bay Ridge,Entire home/apt,2,1,1,75,60,297,1,100,10,10
30107009,Flushing,Private room,4,1,1,72,1,69,4,80,9,8
23792770,Flushing,Private room,4,1,2,100,2,25,0,,,
34002121,Bayside,Private room,1,1,1,49,1,55,0,,,
30567827,Flushing,Private room,8,1,4,60,1,360,4,73,7,7
14711796,Financial District,Entire home/apt,3,1,1,180,4,123,16,99,10,10
1402084,Red Hook,Entire home/apt,2,1,1,125,2,84,18,99,10,10
4155099,Canarsie,Entire home/apt,14,1.5,3,225,2,274,10,92,9,10
30195586,Ditmars Steinway,Private room,2,1,1,50,2,108,0,,,
602250,Cambria Heights,Private room,2,1,1,55,3,365,0,,,
5188840,Far Rockaway,Private room,2,1,1,38,30,337,5,100,10,10
25870315,Bayswater,Entire home/apt,6,1,3,105,4,364,8,95,10,8
21500449,Canarsie,Private room,2,1,1,65,4,22,8,98,10,10
6654304,Canarsie,Private room,2,1.5,1,88,2,180,9,98,10,10
29606105,Canarsie,Private room,2,1,1,70,3,77,2,80,10,7
25951465,Jamaica,Private room,4,1,1,59,2,3,9,100,10,10
30085665,Flushing,Private room,2,1,1,65,1,89,2,100,10,10
28041818,South Ozone Park,Private room,2,1,1,80,1,43,59,93,10,9
27938207,Clifton,Private room,1,1,1,50,2,16,8,93,10,10
27491393,Bay Ridge,Entire home/apt,2,1,1,80,1,3,29,94,9,10
33636410,Queens Village,Entire home/apt,2,1,2,96,1,315,11,96,10,10
20676841,Rosebank,Private room,3,1,0,50,2,160,74,98,10,10
31930706,Gravesend,Shared room,1,1,1,20,7,350,1,80,2,8
34318463,Glen Oaks,Private room,2,1,1,89,1,152,0,,,
33575704,Sheepshead Bay,Entire home/apt,2,2,2,180,7,358,1,,,
11136854,Gravesend,Entire home/apt,2,1,1,90,7,32,29,96,10,10
27939557,Clifton,Private room,2,1,1,40,2,16,4,100,10,10
28600360,Far Rockaway,Entire home/apt,4,1,1,63,2,326,1,100,8,10
10017920,East Village,Entire home/apt,4,1,2,55,1,0,0,,,
10036394,Bedford-Stuyvesant,Private room,3,1,1,110,1,0,0,,,
11503509,Morningside Heights,Entire home/apt,6,2,3,375,7,0,5,100,10,10
9847917,East Village,Private room,2,1,1,60,2,0,1,80,10,10
9855566,Greenpoint,Private room,1,1,1,95,1,0,0,,,
10609012,East Harlem,Entire home/apt,3,1,0,80,1,0,0,,,
9866287,Long Island City,Entire home/apt,2,1,1,85,5,0,4,87,10,9
12155351,East Village,Private room,2,1,1,80,1,0,1,80,10,8
11546806,Hell's Kitchen,Private room,2,1,1,59,1,0,1,100,10,10
10446429,West Village,Private room,1,1,1,80,1,0,0,,,
11812986,Nolita,Private room,2,1,1,250,1,0,2,100,10,10
11816864,Long Island City,Private room,1,1,1,65,1,0,5,96,10,9
11858737,East Village,Private room,1,1,1,69,1,0,1,100,10,10
12106946,Harlem,Private room,2,1.5,1,70,1,0,16,93,9,9
10930279,Upper West Side,Entire home/apt,1,1,0,87,1,0,0,,,
12775106,Long Island City,Entire home/apt,4,1,2,120,5,0,1,100,8,10
12231304,Bushwick,Private room,1,1.5,1,51,3,0,0,,,
10755640,Prospect-Lefferts Gardens,Entire home/apt,3,1,1,50,6,0,1,60,6,8
26513735,Prospect-Lefferts Gardens,Private room,2,1,1,50,1,0,20,96,10,10
26557068,Midtown,Private room,2,1,1,300,2,0,2,90,10,10
24155415,Bedford-Stuyvesant,Private room,2,2,1,56,2,0,8,100,10,10
24284162,Clinton Hill,Private room,2,1,1,62,2,0,2,70,9,9
24311790,Lower East Side,Entire home/apt,2,1,1,150,3,2,7,94,10,9
24326705,Greenpoint,Entire home/apt,1,1,1,130,8,0,2,100,9,10
23946797,East Harlem,Private room,2,1,1,50,1,0,104,93,9,9
24243249,Williamsburg,Entire home/apt,2,1,1,220,2,0,0,,,
24937736,Chelsea,Entire home/apt,3,1,1,220,3,0,21,95,10,9
24922519,Bedford-Stuyvesant,Entire home/apt,2,1,0,110,2,0,3,100,10,10
24944554,Astoria,Entire home/apt,2,1,1,101,10,0,0,,,
26257731,Williamsburg,Private room,2,2,0,59,13,0,0,,,
26255895,Crown Heights,Private room,1,1,1,35,2,0,2,100,10,10
